,Unnamed: 0,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Age,Work_Ratio,Loyalty_Ratio,OverTime_Binary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Group_Old,Age_Group_Senior,Age_Group_Young,Income_Level_Low,Income_Level_Medium,Income_Level_Very_High
91,91,51,0,632,21,4,1,120,3,1,71,3,2,4,5441,8423,0,Y,22,4,4,80,0,11,2,1,10,7,1,0,104.6346153846154,0.2115384615384615,0.8333333333333334,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
92,92,30,0,1334,4,2,1,121,3,0,63,2,2,2,5209,19760,1,Y,12,3,2,80,3,11,4,2,11,8,2,7,168.03225806451613,0.3548387096774194,0.9166666666666666,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
93,93,46,0,638,1,3,1,124,3,1,40,2,3,1,10673,3142,2,Y,13,3,3,80,1,21,5,2,10,9,9,5,227.08510638297872,0.4468085106382978,0.4545454545454545,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
94,94,32,0,1093,6,4,1,125,2,1,87,3,2,3,5010,24301,1,Y,16,3,1,80,0,12,0,3,11,8,5,7,151.8181818181818,0.3636363636363636,0.8461538461538461,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
95,95,54,0,1217,2,4,1,126,1,0,60,3,3,3,13549,24001,9,Y,12,3,1,80,1,16,5,1,4,3,0,3,246.34545454545452,0.2909090909090909,0.2352941176470588,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
96,96,24,0,1353,3,2,1,128,1,0,33,3,2,3,4999,17519,0,Y,21,4,1,80,1,4,2,2,3,2,0,2,199.96,0.16,0.6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
97,97,28,0,120,4,3,1,129,2,1,43,3,2,3,4221,8863,1,Y,15,3,2,80,0,5,3,4,5,4,0,4,145.55172413793105,0.1724137931034483,0.8333333333333334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
98,98,58,0,682,10,4,1,131,4,1,37,3,4,3,13872,24409,0,Y,13,3,3,80,0,38,1,2,37,10,1,8,235.11864406779665,0.6440677966101694,0.9487179487179488,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
99,99,44,0,489,23,3,1,132,2,1,67,3,2,2,2042,25043,4,Y,12,3,3,80,1,17,3,4,3,2,1,2,45.37777777777778,0.3777777777777777,0.1666666666666666,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
100,100,37,1,807,6,4,1,133,3,1,63,3,1,1,2073,23648,4,Y,22,4,4,80,0,7,3,3,3,2,0,2,54.55263157894737,0.1842105263157894,0.375,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
101,101,32,0,827,1,1,1,134,4,1,71,3,1,1,2956,15178,1,Y,13,3,4,80,0,1,2,3,1,0,0,0,89.57575757575758,0.0303030303030303,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
102,102,20,1,871,6,3,1,137,4,0,66,2,1,4,2926,19783,1,Y,18,3,2,80,0,1,5,3,1,0,1,0,139.33333333333334,0.0476190476190476,0.5,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
103,103,34,0,665,6,4,1,138,1,0,41,3,2,3,4809,12482,1,Y,14,3,3,80,0,16,3,3,16,13,2,10,137.4,0.4571428571428571,0.9411764705882352,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
104,104,37,0,1040,2,2,1,139,3,1,100,2,2,4,5163,15850,5,Y,14,3,4,80,1,17,2,4,1,0,0,0,135.8684210526316,0.4473684210526316,0.0555555555555555,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,105,59,0,1420,2,4,1,140,3,0,32,2,5,4,18844,21922,9,Y,21,4,4,80,1,30,3,3,3,2,2,2,314.06666666666666,0.5,0.0967741935483871,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
106,106,50,0,1115,1,3,1,141,1,0,73,3,5,2,18172,9755,3,Y,19,3,1,80,0,28,1,2,8,3,0,7,356.3137254901961,0.5490196078431373,0.2758620689655172,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
107,107,25,1,240,5,3,1,142,3,1,46,2,2,3,5744,26959,1,Y,11,3,4,80,0,6,1,3,6,4,0,3,220.92307692307693,0.2307692307692307,0.8571428571428571,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
108,108,25,0,1280,7,1,1,143,4,1,64,2,1,4,2889,26897,1,Y,11,3,3,80,2,2,2,3,2,2,2,1,111.1153846153846,0.0769230769230769,0.6666666666666666,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
109,109,22,0,534,15,3,1,144,2,0,59,3,1,4,2871,23785,1,Y,15,3,3,80,0,1,5,3,0,0,0,0,124.82608695652172,0.0434782608695652,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
110,110,51,0,1456,1,4,1,145,1,0,30,2,3,1,7484,25796,3,Y,20,4,3,80,0,23,1,2,13,12,12,8,143.92307692307693,0.4423076923076923,0.5416666666666666,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
111,111,34,1,658,7,3,1,147,1,1,66,1,2,3,6074,22887,1,Y,24,4,4,80,0,9,3,3,9,7,0,6,173.54285714285714,0.2571428571428571,0.9,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
112,112,54,0,142,26,3,1,148,4,0,30,4,4,4,17328,13871,2,Y,12,3,3,80,0,23,3,3,5,3,4,4,315.05454545454546,0.4181818181818181,0.2083333333333333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
113,113,24,0,1127,18,1,1,150,2,1,52,3,1,3,2774,13257,0,Y,12,3,3,80,1,6,2,3,5,3,1,2,110.96,0.24,0.7142857142857143,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
114,114,34,0,1031,6,4,1,151,3,0,45,2,2,2,4505,15000,6,Y,15,3,3,80,1,12,3,3,1,0,0,0,128.71428571428572,0.3428571428571428,0.0769230769230769,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
115,115,37,0,1189,3,3,1,152,3,1,87,3,3,4,7428,14506,2,Y,12,3,1,80,0,12,3,3,5,3,1,3,195.47368421052636,0.3157894736842105,0.3846153846153846,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
116,116,34,0,1354,5,3,1,153,3,0,45,2,3,1,11631,5615,2,Y,12,3,4,80,0,14,6,3,11,10,5,8,332.3142857142857,0.4,0.7333333333333333,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
117,117,36,0,1467,11,2,1,154,2,0,92,3,3,4,9738,22952,0,Y,14,3,3,80,1,10,6,3,9,7,2,8,263.1891891891892,0.2702702702702703,0.8181818181818182,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
118,118,36,0,922,3,2,1,155,1,0,39,3,1,4,2835,2561,5,Y,22,4,1,80,1,7,2,3,1,0,0,0,76.62162162162163,0.1891891891891892,0.125,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,119,43,0,394,26,2,1,158,3,1,92,3,4,4,16959,19494,1,Y,12,3,4,80,2,25,3,4,25,12,4,12,385.4318181818182,0.5681818181818182,0.9615384615384616,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
120,120,30,0,1312,23,3,1,159,1,1,96,1,1,3,2613,22310,1,Y,25,4,3,80,3,10,2,2,10,7,0,9,84.29032258064517,0.3225806451612903,0.9090909090909092,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
121,121,33,0,750,22,2,1,160,3,1,95,3,2,2,6146,15480,0,Y,13,3,1,80,1,8,2,4,7,7,0,7,180.76470588235293,0.2352941176470588,0.7777777777777778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
122,122,56,1,441,14,4,1,161,2,0,72,3,1,2,4963,4510,9,Y,18,3,1,80,3,7,2,3,5,4,4,3,87.0701754385965,0.1228070175438596,0.625,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
123,123,51,0,684,6,3,1,162,1,1,51,3,5,3,19537,6462,7,Y,13,3,3,80,0,23,5,3,20,18,15,15,375.71153846153845,0.4423076923076923,0.8333333333333334,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
124,124,31,1,249,6,4,1,163,2,1,76,1,2,3,6172,20739,4,Y,18,3,2,80,0,12,3,2,7,7,7,7,192.875,0.375,0.5384615384615384,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
125,125,26,0,841,6,3,1,164,3,0,46,2,1,2,2368,23300,1,Y,19,3,3,80,0,5,3,2,5,4,4,3,87.70370370370371,0.1851851851851851,0.8333333333333334,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
126,126,58,1,147,23,4,1,165,4,0,94,3,3,4,10312,3465,1,Y,12,3,4,80,1,40,3,2,40,10,15,6,174.77966101694915,0.6779661016949152,0.975609756097561,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
127,127,19,1,528,22,1,1,167,4,1,50,3,1,3,1675,26820,1,Y,19,3,4,80,0,0,2,2,0,0,0,0,83.75,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
128,128,22,0,594,2,1,1,169,3,1,100,3,1,4,2523,19299,0,Y,14,3,3,80,1,3,2,3,2,1,2,1,109.69565217391305,0.1304347826086956,0.5,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
129,129,49,0,470,20,4,1,170,3,0,96,3,2,1,6567,5549,1,Y,14,3,3,80,0,16,2,2,15,11,5,11,131.34,0.32,0.8823529411764706,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
130,130,43,0,957,28,3,1,171,2,0,72,4,1,3,4739,16090,4,Y,12,3,4,80,0,18,2,3,3,2,1,2,107.70454545454544,0.4090909090909091,0.1578947368421052,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
131,131,50,0,809,12,3,1,174,3,0,77,3,3,4,9208,6645,4,Y,11,3,4,80,0,16,3,3,2,2,2,1,180.54901960784315,0.3137254901960784,0.1176470588235294,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
132,132,31,1,542,20,3,1,175,2,0,71,1,2,3,4559,24788,3,Y,11,3,3,80,1,4,2,3,2,2,2,2,142.46875,0.125,0.4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
133,133,41,0,802,9,1,1,176,3,1,96,3,3,3,8189,21196,3,Y,13,3,3,80,1,12,2,3,9,7,0,7,194.97619047619048,0.2857142857142857,0.6923076923076923,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
134,134,26,0,1355,25,1,1,177,3,0,61,3,1,3,2942,8916,1,Y,23,4,4,80,1,8,3,3,8,7,5,7,108.96296296296296,0.2962962962962963,0.8888888888888888,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
135,135,36,0,216,6,2,1,178,2,1,84,3,2,2,4941,2819,6,Y,20,4,4,80,2,7,0,3,3,2,0,1,133.54054054054055,0.1891891891891892,0.375,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
136,136,51,1,1150,8,4,1,179,1,1,53,1,3,4,10650,25150,2,Y,15,3,4,80,0,18,2,3,4,2,0,3,204.80769230769232,0.3461538461538461,0.2105263157894736,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
137,137,39,0,1329,4,4,1,182,4,0,47,2,2,3,5902,14590,4,Y,14,3,3,80,1,17,1,4,15,11,5,9,147.55,0.425,0.8333333333333334,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
138,138,25,0,959,28,3,1,183,1,1,41,2,2,3,8639,24835,2,Y,18,3,4,80,0,6,3,3,2,2,2,2,332.2692307692308,0.2307692307692307,0.2857142857142857,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
139,139,30,0,1240,9,3,1,184,3,1,48,3,2,4,6347,13982,0,Y,19,3,4,80,0,12,2,1,11,9,4,7,204.74193548387095,0.3870967741935484,0.8461538461538461,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
140,140,32,1,1033,9,3,1,190,1,0,41,3,1,1,4200,10224,7,Y,22,4,1,80,0,10,2,4,5,4,0,4,127.27272727272728,0.303030303030303,0.4545454545454545,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
141,141,45,0,1316,29,3,1,192,3,1,83,3,1,4,3452,9752,5,Y,13,3,2,80,0,9,2,2,6,5,0,3,75.04347826086956,0.1956521739130435,0.6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
142,142,38,0,364,3,5,1,193,4,0,32,3,2,3,4317,2302,3,Y,20,4,2,80,0,19,2,3,3,2,2,2,110.6923076923077,0.4871794871794871,0.15,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
143,143,30,0,438,18,3,1,194,1,0,75,3,1,3,2632,23910,1,Y,14,3,3,80,0,5,4,2,5,4,0,4,84.90322580645162,0.1612903225806451,0.8333333333333334,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
144,144,32,0,689,9,2,1,195,4,1,35,1,2,4,4668,22812,0,Y,17,3,4,80,3,9,2,4,8,7,0,7,141.45454545454547,0.2727272727272727,0.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
145,145,30,0,201,5,3,1,197,4,0,84,3,1,1,3204,10415,5,Y,14,3,4,80,1,8,3,3,3,2,2,2,103.35483870967742,0.2580645161290322,0.3333333333333333,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
146,146,30,0,1427,2,1,1,198,2,1,35,2,1,4,2720,11162,0,Y,13,3,4,80,0,6,3,3,5,3,1,2,87.74193548387096,0.1935483870967742,0.7142857142857143,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
147,147,41,0,857,10,3,1,199,4,1,91,2,4,1,17181,12888,4,Y,13,3,2,80,1,21,2,2,7,6,7,7,409.07142857142856,0.5,0.3181818181818182,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
148,148,41,0,933,9,4,1,200,3,1,94,3,1,1,2238,6961,2,Y,21,4,4,80,1,7,2,3,5,0,1,4,53.285714285714285,0.1666666666666666,0.625,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
149,149,19,0,1181,3,1,1,201,2,0,79,3,1,2,1483,16102,1,Y,14,3,4,80,0,1,3,3,1,0,0,0,74.15,0.05,0.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
150,150,40,0,1395,26,3,1,202,2,0,54,3,2,2,5605,8504,1,Y,11,3,1,80,1,20,2,3,20,7,2,13,136.70731707317074,0.4878048780487805,0.9523809523809524,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,151,35,0,662,1,5,1,204,3,1,94,3,3,2,7295,11439,1,Y,13,3,1,80,2,10,3,3,10,8,0,6,202.63888888888889,0.2777777777777778,0.9090909090909092,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
152,152,53,0,1436,6,2,1,205,2,1,34,3,2,3,2306,16047,2,Y,20,4,4,80,1,13,3,1,7,7,4,5,42.7037037037037,0.2407407407407407,0.5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0
153,153,45,0,194,9,3,1,206,2,1,60,3,2,2,2348,10901,8,Y,18,3,3,80,1,20,2,1,17,9,0,15,51.04347826086956,0.4347826086956521,0.8095238095238095,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
154,154,32,0,967,8,3,1,207,2,0,43,3,3,4,8998,15589,1,Y,14,3,4,80,0,9,2,3,9,8,3,7,272.6666666666667,0.2727272727272727,0.9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
155,155,29,0,1496,1,1,1,208,4,1,41,3,2,3,4319,26283,1,Y,13,3,1,80,1,10,1,3,10,7,0,9,143.96666666666667,0.3333333333333333,0.9090909090909092,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
156,156,51,0,1169,7,4,1,211,2,1,34,2,2,3,6132,13983,2,Y,17,3,3,80,0,10,2,3,1,0,0,0,117.92307692307692,0.1923076923076923,0.0909090909090909,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
157,157,58,0,1145,9,3,1,214,2,0,75,2,1,2,3346,11873,4,Y,20,4,2,80,1,9,3,2,1,0,0,0,56.71186440677966,0.1525423728813559,0.1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
158,158,40,0,630,4,4,1,215,3,1,67,2,3,4,10855,8552,7,Y,11,3,1,80,1,15,2,2,12,11,2,11,264.7560975609756,0.3658536585365853,0.75,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
159,159,34,0,303,2,4,1,216,3,0,75,3,1,3,2231,11314,6,Y,18,3,4,80,1,6,3,3,4,3,1,2,63.74285714285714,0.1714285714285714,0.5714285714285714,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
160,160,22,0,1256,19,1,1,217,3,1,80,3,1,4,2323,11992,1,Y,24,4,1,80,2,2,6,3,2,2,2,2,101.0,0.0869565217391304,0.6666666666666666,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
161,161,27,0,691,9,3,1,218,4,1,57,3,1,2,2024,5970,6,Y,18,3,4,80,1,6,1,1,2,2,2,2,72.28571428571429,0.2142857142857142,0.2857142857142857,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
162,162,28,0,440,21,3,1,221,3,1,42,3,1,4,2713,6672,1,Y,11,3,3,80,1,5,2,1,5,2,0,2,93.55172413793105,0.1724137931034483,0.8333333333333334,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
163,163,57,0,334,24,2,1,223,3,1,83,4,3,4,9439,23402,3,Y,16,3,2,80,1,12,2,1,5,3,1,4,162.74137931034485,0.2068965517241379,0.3846153846153846,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
164,164,27,0,1450,3,3,1,224,3,1,79,2,1,3,2566,25326,1,Y,15,3,4,80,1,1,2,2,1,1,0,1,91.64285714285714,0.0357142857142857,0.5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
165,165,50,0,1452,11,3,1,226,3,0,53,3,5,2,19926,17053,3,Y,15,3,2,80,0,21,5,3,5,4,4,4,390.7058823529412,0.4117647058823529,0.2272727272727272,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
166,166,41,0,465,14,3,1,227,1,1,56,3,1,3,2451,4609,4,Y,12,3,1,80,1,13,2,3,9,8,1,8,58.35714285714285,0.3095238095238095,0.6428571428571429,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
167,167,30,0,1339,5,3,1,228,2,0,41,3,3,4,9419,8053,2,Y,12,3,3,80,1,12,2,3,10,9,7,4,303.83870967741933,0.3870967741935484,0.7692307692307693,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
168,168,38,0,702,1,4,1,230,1,0,59,2,2,4,8686,12930,4,Y,22,4,3,80,0,12,2,4,8,3,0,7,222.71794871794876,0.3076923076923077,0.6153846153846154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
169,169,32,0,120,6,5,1,231,3,1,43,3,1,3,3038,12430,3,Y,20,4,1,80,0,8,2,3,5,4,1,4,92.06060606060606,0.2424242424242424,0.5555555555555556,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
170,170,27,0,1157,17,3,1,233,3,1,51,3,1,2,3058,13364,0,Y,16,3,4,80,1,6,3,2,5,2,1,1,109.21428571428572,0.2142857142857142,0.7142857142857143,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
171,171,19,1,602,1,1,1,235,3,0,100,1,1,1,2325,20989,0,Y,21,4,1,80,0,1,5,4,0,0,0,0,116.25,0.05,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
172,172,36,0,1480,3,2,1,238,4,1,30,3,1,2,2088,15062,4,Y,12,3,3,80,0,13,3,2,8,7,7,2,56.43243243243244,0.3513513513513513,0.5714285714285714,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
173,173,30,0,111,9,3,1,239,3,1,66,3,2,1,3072,11012,1,Y,11,3,3,80,2,12,4,3,12,9,6,10,99.09677419354838,0.3870967741935484,0.9230769230769232,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
174,174,45,0,1268,4,2,1,240,3,0,30,3,2,1,5006,6319,4,Y,11,3,1,80,1,9,3,4,5,4,0,3,108.82608695652172,0.1956521739130435,0.5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
175,175,56,0,713,8,3,1,241,3,0,67,3,1,1,4257,13939,4,Y,18,3,3,80,1,19,3,3,2,2,2,2,74.6842105263158,0.3333333333333333,0.1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
176,176,33,0,134,2,3,1,242,3,1,90,3,1,4,2500,10515,0,Y,14,3,1,80,0,4,2,4,3,1,0,2,73.52941176470588,0.1176470588235294,0.6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
177,177,19,1,303,2,3,1,243,2,1,47,2,1,4,1102,9241,1,Y,22,4,3,80,0,1,3,2,1,0,1,0,55.1,0.05,0.5,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
178,178,46,0,526,1,2,1,244,2,0,92,3,3,1,10453,2137,1,Y,25,4,3,80,3,24,2,3,24,13,15,7,222.40425531914892,0.5106382978723404,0.96,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
179,179,38,0,1380,9,2,1,245,3,0,75,3,1,4,2288,6319,1,Y,12,3,3,80,0,2,3,3,2,2,2,1,58.66666666666666,0.0512820512820512,0.6666666666666666,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
180,180,31,0,140,12,1,1,246,3,0,95,3,1,4,3929,6984,8,Y,23,4,3,80,1,7,0,3,4,2,0,2,122.78125,0.21875,0.5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
181,181,34,0,629,27,2,1,247,4,0,95,3,1,2,2311,5711,2,Y,15,3,4,80,0,9,3,3,3,2,1,2,66.02857142857142,0.2571428571428571,0.3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
182,182,41,1,1356,20,2,1,248,2,0,70,3,1,2,3140,21728,1,Y,22,4,4,80,0,4,5,2,4,3,0,2,74.76190476190476,0.0952380952380952,0.8,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
183,183,50,0,328,1,3,1,249,3,1,86,2,1,3,3690,3425,2,Y,15,3,4,80,1,5,2,2,3,2,0,2,72.3529411764706,0.0980392156862745,0.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
184,184,53,0,1084,13,2,1,250,4,0,57,4,2,1,4450,26250,1,Y,11,3,3,80,2,5,3,3,4,2,1,3,82.4074074074074,0.0925925925925925,0.6666666666666666,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
185,185,33,0,931,14,3,1,252,4,0,72,3,1,2,2756,4673,1,Y,13,3,4,80,1,8,5,3,8,7,1,6,81.05882352941177,0.2352941176470588,0.8888888888888888,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
